FTR,HTP,ATP,HM1,HM2,HM3,AM1,AM2,AM3,HomeFormPoints,AwayFormPoints,HTWStreak3,HTWStreak5,HTLStreak3,HTLStreak5,ATWStreak3,ATWStreak5,ATLStreak3,ATLStreak5,HTGD,ATGD,PointsDiff,FormPointsDiff,HomeH2HStadiumPts,HomeH2HPts
NH,1.4827586206896552,1.4137931034482758,W,W,L,W,L,W,1.8,1.8,0,0,0,0,0,0,0,0,-0.034482758620689655,0.13793103448275862,0.06896551724137931,0.0,2,3
H,1.0,0.9655172413793104,W,W,L,W,L,L,1.4,1.0,0,0,0,0,0,0,0,0,-0.6206896551724138,-0.896551724137931,0.034482758620689655,0.4,5,4
NH,0.7931034482758621,0.8275862068965517,L,L,L,L,L,L,0.6,0.6,0,0,1,0,0,0,1,0,-1.0689655172413792,-0.8620689655172413,-0.034482758620689655,0.0,0,0
H,2.103448275862069,0.9310344827586207,L,W,L,L,L,W,1.4,1.2,0,0,0,0,0,0,0,0,1.3448275862068966,-0.3103448275862069,1.1724137931034482,0.2,11,8
NH,0.8275862068965517,2.0,L,L,L,W,W,W,0.8,1.8,0,0,1,0,1,0,0,0,-1.1379310344827587,1.206896551724138,-1.1724137931034482,-1.0,0,1
NH,1.206896551724138,1.6896551724137931,D,L,W,W,D,W,1.2,1.8,0,0,0,0,0,0,0,0,-0.1724137931034483,0.5862068965517241,-0.4827586206896552,-0.6,6,10
H,1.6896551724137931,1.1724137931034482,W,W,L,L,W,W,1.6,1.4,0,0,0,0,0,0,0,0,0.7931034482758621,-0.5172413793103449,0.5172413793103449,0.2,7,13
H,2.0689655172413794,1.3103448275862069,W,L,D,D,W,W,2.0,2.2,0,0,0,0,0,0,0,0,1.4482758620689655,0.10344827586206896,0.7586206896551724,-0.2,15,10
NH,1.0344827586206897,1.7241379310344827,W,D,L,D,W,D,1.2,1.8,0,0,0,0,0,0,0,0,-0.27586206896551724,0.5862068965517241,-0.6896551724137931,-0.6,6,0
H,1.6,0.6333333333333333,L,W,D,L,L,W,1.4,0.8,0,0,0,0,0,0,0,0,0.5333333333333333,-0.8666666666666667,0.9666666666666667,0.6,8,10
NH,0.9333333333333333,1.6666666666666667,L,W,L,D,W,D,0.8,1.8,0,0,0,0,0,0,0,0,-1.0,0.5666666666666667,-0.7333333333333333,-1.0,5,10
H,2.033333333333333,0.9,W,W,W,L,L,L,2.4,1.2,1,0,0,0,0,0,1,0,1.2333333333333334,-0.4,1.1333333333333333,1.2,9,3
NH,1.6666666666666667,0.9,D,W,D,W,L,L,1.8,1.2,0,0,0,0,0,0,0,0,0.5666666666666667,-0.8,0.7666666666666667,0.6,0,4
H,1.4,0.9666666666666667,D,W,L,L,W,W,2.0,1.4,0,0,0,0,0,0,0,0,0.13333333333333333,-0.7333333333333333,0.43333333333333335,0.6,8,4
H,0.6333333333333333,0.8,L,L,W,L,L,L,0.8,0.6,0,0,0,0,0,0,1,0,-0.8666666666666667,-1.1333333333333333,-0.16666666666666666,0.2,0,1
NH,1.2,1.7333333333333334,D,D,L,W,W,W,1.2,2.0,0,0,0,0,1,0,0,0,-0.16666666666666666,0.8333333333333334,-0.5333333333333333,-0.8,3,4
H,1.0333333333333334,1.4666666666666666,D,W,D,D,W,W,1.2,1.4,0,0,0,0,0,0,0,0,-0.26666666666666666,-0.03333333333333333,-0.43333333333333335,-0.2,4,1
H,0.9333333333333333,0.8,L,W,L,D,L,L,0.8,0.2,0,0,0,0,0,0,0,0,-1.0,-1.0333333333333334,0.13333333333333333,0.6,0,3
NH,1.1333333333333333,2.1333333333333333,L,L,W,W,L,W,1.2,1.8,0,0,0,0,0,0,0,0,-0.5666666666666667,1.4,-1.0,-0.6,3,3
NH,1.2258064516129032,1.7096774193548387,L,L,D,L,W,D,1.4,1.6,0,0,0,0,0,0,0,0,-0.03225806451612903,0.5161290322580645,-0.4838709677419355,-0.2,4,8
H,2.129032258064516,1.6451612903225807,W,W,W,W,L,W,2.0,1.4,1,0,0,0,0,0,0,0,1.4838709677419355,0.6129032258064516,0.4838709677419355,0.6,12,10
NH,0.8709677419354839,0.9032258064516129,L,L,L,D,W,L,0.6,0.8,0,0,1,0,0,0,0,0,-0.45161290322580644,-0.7741935483870968,-0.03225806451612903,-0.2,3,7
NH,1.6451612903225807,1.096774193548387,D,D,W,W,D,W,1.8,1.6,0,0,0,0,0,0,0,0,0.5483870967741935,-0.1935483870967742,0.5483870967741935,0.2,5,10
H,1.1290322580645162,1.4193548387096775,D,L,L,L,D,W,1.4,1.4,0,0,0,0,0,0,0,0,-0.5483870967741935,-0.0967741935483871,-0.2903225806451613,0.0,9,4
NH,1.7096774193548387,1.4516129032258065,L,W,D,W,D,W,1.6,2.0,0,0,0,0,0,0,0,0,0.5161290322580645,0.1935483870967742,0.25806451612903225,-0.4,8,7
NH,0.7096774193548387,2.096774193548387,W,L,L,D,W,L,1.2,1.4,0,0,0,0,0,0,0,0,-0.8064516129032258,1.3548387096774193,-1.3870967741935485,-0.2,1,1
NH,1.4193548387096775,2.064516129032258,L,D,W,W,W,W,1.4,3.0,0,0,0,0,1,1,0,0,-0.0967741935483871,1.2258064516129032,-0.6451612903225806,-1.6,4,0
NH,1.032258064516129,2.129032258064516,W,L,W,W,W,W,1.8,2.0,0,0,0,0,1,0,0,0,-0.5806451612903226,1.4838709677419355,-1.096774193548387,-0.2,6,1
H,2.096774193548387,1.6451612903225807,D,W,L,D,D,W,1.4,1.8,0,0,0,0,0,0,0,0,1.3548387096774193,0.5483870967741935,0.45161290322580644,-0.4,11,10
H,0.84375,1.1875,W,L,L,L,L,L,0.6,0.8,0,0,0,0,0,0,1,0,-1.03125,-0.09375,-0.34375,-0.2,0,0
H,1.8125,0.6875,W,W,W,L,W,L,3.0,1.2,1,1,0,0,0,0,0,0,0.875,-0.9375,1.125,1.8,12,15
NH,0.84375,1.21875,L,L,L,W,L,D,0.0,1.0,0,0,1,1,0,0,0,0,-0.5,-0.15625,-0.375,-1.0,7,5
NH,0.96875,1.5,W,D,W,W,W,D,1.4,2.0,0,0,0,0,0,0,0,0,-0.6875,0.25,-0.53125,-0.6,0,2
NH,0.75,1.1875,L,L,D,W,D,L,0.2,1.4,0,0,0,0,0,0,0,0,-1.03125,-0.5,-0.4375,-1.2,0,0
H,1.59375,1.09375,L,W,L,D,W,D,1.4,1.8,0,0,0,0,0,0,0,0,0.5625,-0.1875,0.5,-0.4,9,10
H,1.75,0.96875,W,L,W,W,L,L,2.0,1.2,0,0,0,0,0,0,0,0,0.59375,-0.9375,0.78125,0.8,7,7
H,2.09375,0.96875,W,W,W,W,D,W,3.0,1.4,1,1,0,0,0,0,0,0,1.25,-0.6875,1.125,1.6,3,9
NH,1.0,1.59375,L,W,L,L,D,D,1.8,1.2,0,0,0,0,0,0,0,0,-0.625,0.34375,-0.59375,0.6,8,6
NH,0.75,1.75,L,L,D,W,L,W,0.2,2.0,0,0,0,0,0,0,0,0,-1.03125,0.59375,-1.0,-1.8,4,6
NH,2.1818181818181817,2.1515151515151514,W,W,W,W,W,D,3.0,2.0,1,1,0,0,0,0,0,0,1.5454545454545454,1.606060606060606,0.030303030303030304,1.0,11,5
NH,0.6666666666666666,1.2424242424242424,L,L,W,W,W,D,0.6,1.4,0,0,0,0,0,0,0,0,-0.9696969696969697,-0.45454545454545453,-0.5757575757575758,-0.8,4,4
H,1.2727272727272727,0.8181818181818182,W,W,L,L,W,L,1.6,0.6,0,0,0,0,0,0,0,0,-0.09090909090909091,-1.0606060606060606,0.45454545454545453,1.0,6,10
H,1.0606060606060606,1.7575757575757576,L,D,W,L,W,W,1.6,2.4,0,0,0,0,0,0,0,0,-0.2727272727272727,0.7878787878787878,-0.696969696969697,-0.8,4,1
NH,1.3636363636363635,1.6363636363636365,D,L,L,W,L,W,1.0,1.8,0,0,0,0,0,0,0,0,-0.12121212121212122,0.6363636363636364,-0.2727272727272727,-0.8,9,4
NH,1.4848484848484849,0.8181818181818182,D,W,W,L,L,L,2.2,0.0,0,0,0,0,0,0,1,1,0.24242424242424243,-0.5151515151515151,0.6666666666666666,2.2,5,5
H,1.2424242424242424,0.9393939393939394,W,L,L,L,W,L,0.8,1.2,0,0,0,0,0,0,0,0,-0.06060606060606061,-1.0,0.30303030303030304,-0.4,8,8
NH,0.8181818181818182,0.7272727272727273,L,W,L,L,L,L,0.6,0.2,0,0,0,0,0,0,1,0,-1.0606060606060606,-1.0303030303030303,0.09090909090909091,0.4,1,2
H,0.8181818181818182,1.0606060606060606,L,L,L,L,D,W,0.0,1.6,0,0,1,1,0,0,0,0,-0.5151515151515151,-0.2727272727272727,-0.24242424242424243,-1.6,9,9
NH,1.2424242424242424,2.1818181818181817,W,W,D,W,W,W,1.4,3.0,0,0,0,0,1,1,0,0,-0.45454545454545453,1.5454545454545454,-0.9393939393939394,-1.6,9,7
NH,1.6176470588235294,1.2352941176470589,D,W,L,D,W,L,1.4,0.8,0,0,0,0,0,0,0,0,0.6176470588235294,-0.058823529411764705,0.38235294117647056,0.6,15,9
H,1.8235294117647058,1.3529411764705883,W,W,W,D,D,L,2.4,0.6,1,0,0,0,0,0,0,0,0.8235294117647058,-0.11764705882352941,0.47058823529411764,1.8,13,9
NH,0.9411764705882353,1.2647058823529411,L,D,W,D,W,W,1.6,1.6,0,0,0,0,0,0,0,0,-0.6764705882352942,-0.08823529411764706,-0.3235294117647059,0.0,3,4
H,2.176470588235294,0.9411764705882353,W,W,W,L,L,L,2.6,0.6,1,0,0,0,0,0,1,0,1.588235294117647,-0.7352941176470589,1.2352941176470589,2.0,11,15
NH,1.6176470588235294,1.4705882352941178,D,W,L,D,D,W,1.2,1.8,0,0,0,0,0,0,0,0,0.35294117647058826,0.23529411764705882,0.14705882352941177,-0.6,12,4
H,1.7941176470588236,2.088235294117647,W,L,W,W,D,W,2.4,2.6,0,0,0,0,0,0,0,0,0.7941176470588235,1.2058823529411764,-0.29411764705882354,-0.2,7,4
NH,0.9117647058823529,0.6764705882352942,L,L,W,D,L,L,0.6,0.8,0,0,0,0,0,0,0,0,-1.0,-0.9411764705882353,0.23529411764705882,-0.2,3,3
NH,1.3529411764705883,0.7941176470588235,D,D,L,L,L,W,0.6,0.6,0,0,0,0,0,0,0,0,-0.11764705882352941,-1.1176470588235294,0.5588235294117647,0.0,0,3
NH,1.2352941176470589,1.4705882352941178,D,W,W,D,D,W,1.6,1.8,0,0,0,0,0,0,0,0,-0.4411764705882353,0.23529411764705882,-0.23529411764705882,-0.2,5,3
NH,1.2352941176470589,0.9411764705882353,D,W,L,L,D,W,0.8,1.6,0,0,0,0,0,0,0,0,-0.058823529411764705,-0.6764705882352942,0.29411764705882354,-0.8,3,4
NH,1.7714285714285714,2.085714285714286,L,W,W,D,L,W,1.8,2.0,0,0,0,0,0,0,0,0,0.7714285714285715,1.4285714285714286,-0.3142857142857143,-0.2,4,5
NH,1.2285714285714286,0.9142857142857143,L,D,W,L,L,L,1.4,0.6,0,0,0,0,0,0,1,0,-0.11428571428571428,-0.7428571428571429,0.3142857142857143,0.8,3,4
H,1.0857142857142856,0.7714285714285715,L,W,L,W,L,L,1.4,0.6,0,0,0,0,0,0,0,0,-0.22857142857142856,-1.0285714285714285,0.3142857142857143,0.8,4,5
H,1.8285714285714285,2.2,W,W,L,W,W,W,2.4,2.6,0,0,0,0,1,0,0,0,0.8,1.5714285714285714,-0.37142857142857144,-0.2,2,2
NH,0.6857142857142857,1.6571428571428573,D,D,L,W,D,W,1.0,1.6,0,0,0,0,0,0,0,0,-0.9142857142857143,0.37142857142857144,-0.9714285714285714,-0.6,5,7
H,0.9142857142857143,2.0285714285714285,D,L,L,L,W,D,0.8,2.0,0,0,0,0,0,0,0,0,-0.9714285714285714,1.1428571428571428,-1.1142857142857143,-1.2,2,1
H,1.6,0.8857142857142857,D,D,W,W,D,L,1.6,0.8,0,0,0,0,0,0,0,0,0.6,-0.45714285714285713,0.7142857142857143,0.8,12,9
NH,0.8,1.6571428571428573,D,L,L,W,D,W,0.8,1.6,0,0,0,0,0,0,0,0,-1.0857142857142856,0.37142857142857144,-0.8571428571428571,-0.8,3,3
NH,2.0285714285714285,1.7714285714285714,L,W,D,L,W,W,2.0,1.8,0,0,0,0,0,0,0,0,1.1428571428571428,0.7714285714285715,0.2571428571428571,0.2,10,10
NH,0.9142857142857143,0.6857142857142857,L,L,L,D,D,L,0.6,1.0,0,0,1,0,0,0,0,0,-0.7428571428571429,-0.9142857142857143,0.22857142857142856,-0.4,6,7
NH,0.7777777777777778,1.1388888888888888,L,D,L,W,L,W,0.8,1.4,0,0,0,0,0,0,0,0,-1.1111111111111112,-0.19444444444444445,-0.3611111111111111,-0.6,1,4
H,2.111111111111111,1.7777777777777777,W,D,L,L,W,W,2.0,1.8,0,0,0,0,0,0,0,0,1.4166666666666667,0.7222222222222222,0.3333333333333333,0.2,13,10
H,0.8611111111111112,0.9722222222222222,L,W,D,W,D,L,0.8,1.4,0,0,0,0,0,0,0,0,-0.5277777777777778,-0.9166666666666666,-0.1111111111111111,-0.6,7,6
NH,0.9444444444444444,1.1944444444444444,D,D,L,L,D,D,1.2,1.6,0,0,0,0,0,0,0,0,-0.6388888888888888,-0.4444444444444444,-0.25,-0.4,0,0
H,1.6944444444444444,1.3055555555555556,W,W,D,D,L,D,2.0,0.6,0,0,0,0,0,0,0,0,0.4166666666666667,-0.2222222222222222,0.3888888888888889,1.4,7,11
NH,0.75,1.6388888888888888,L,W,L,W,D,D,0.6,1.6,0,0,0,0,0,0,0,0,-1.0277777777777777,0.6666666666666666,-0.8888888888888888,-1.0,3,1
H,2.138888888888889,1.1944444444444444,L,W,W,L,L,D,2.4,1.4,0,0,0,0,0,0,0,0,1.5,-0.3055555555555556,0.9444444444444444,1.0,13,10
H,1.5,1.1944444444444444,W,D,D,L,D,D,1.8,1.0,0,0,0,0,0,0,0,0,0.25,-0.08333333333333333,0.3055555555555556,0.8,15,7
H,1.3055555555555556,0.75,D,L,D,L,W,L,0.6,0.6,0,0,0,0,0,0,0,0,-0.2222222222222222,-1.0277777777777777,0.5555555555555556,0.0,0,0
H,1.75,1.6944444444444444,D,L,W,W,W,D,2.0,2.0,0,0,0,0,0,0,0,0,0.75,0.4166666666666667,0.05555555555555555,0.0,12,11
H,0.6756756756756757,0.9459459459459459,D,L,D,D,D,D,0.6,0.8,0,0,0,0,0,0,0,0,-0.8918918918918919,-0.6216216216216216,-0.2702702702702703,-0.2,0,3
NH,1.1891891891891893,1.5405405405405406,D,L,L,W,W,D,1.0,1.8,0,0,0,0,0,0,0,0,-0.2972972972972973,0.2702702702702703,-0.35135135135135137,-0.8,7,4
H,1.8108108108108107,0.972972972972973,W,L,W,D,W,L,1.8,0.8,0,0,0,0,0,0,0,0,0.7297297297297297,-0.6756756756756757,0.8378378378378378,1.0,10,7
H,1.2432432432432432,0.918918918918919,W,L,D,W,L,W,1.6,1.4,0,0,0,0,0,0,0,0,-0.05405405405405406,-0.4864864864864865,0.32432432432432434,0.2,3,2
NH,1.6756756756756757,2.1621621621621623,W,W,D,W,L,W,2.2,2.4,0,0,0,0,0,0,0,0,0.7567567567567568,1.6486486486486487,-0.4864864864864865,-0.2,6,4
NH,1.1891891891891893,2.135135135135135,W,W,L,W,W,D,1.8,2.0,0,0,0,0,0,0,0,0,-0.16216216216216217,1.4324324324324325,-0.9459459459459459,-0.2,4,5
H,1.1891891891891893,1.945945945945946,D,L,D,D,L,L,1.2,1.0,0,0,0,0,0,0,0,0,-0.43243243243243246,1.054054054054054,-0.7567567567567568,0.2,7,4
NH,0.9459459459459459,0.7567567567567568,L,W,D,L,L,D,0.8,0.2,0,0,0,0,0,0,0,0,-0.918918918918919,-1.1081081081081081,0.1891891891891892,0.6,0,0
NH,1.2432432432432432,1.1891891891891893,W,L,D,D,L,L,1.6,1.0,0,0,0,0,0,0,0,0,-0.05405405405405406,-0.2972972972972973,0.05405405405405406,0.6,6,9
NH,1.7837837837837838,1.8108108108108107,W,D,L,W,L,W,2.0,1.8,0,0,0,0,0,0,0,0,0.7837837837837838,0.7297297297297297,-0.02702702702702703,0.2,6,0
H,1.894736842105263,1.2105263157894737,L,D,L,L,W,L,0.8,1.0,0,0,0,0,0,0,0,0,1.0,-0.07894736842105263,0.6842105263157895,-0.2,13,13
NH,1.6842105263157894,1.236842105263158,L,W,W,W,D,L,2.0,1.2,0,0,0,0,0,0,0,0,0.3684210526315789,-0.39473684210526316,0.4473684210526316,0.8,13,6
H,0.9473684210526315,1.3157894736842106,L,D,W,W,L,D,0.8,1.0,0,0,0,0,0,0,0,0,-0.6842105263157895,-0.21052631578947367,-0.3684210526315789,-0.2,11,7
H,0.7105263157894737,1.8421052631578947,L,L,L,W,W,L,0.6,2.4,0,0,1,0,0,0,0,0,-1.105263157894737,0.7368421052631579,-1.131578947368421,-1.8,1,2
H,2.1842105263157894,0.9473684210526315,W,W,L,D,L,W,2.4,1.0,0,0,0,0,0,0,0,0,1.6578947368421053,-0.8947368421052632,1.236842105263158,1.4,13,12
H,1.5263157894736843,0.7368421052631579,D,W,W,W,D,L,1.8,1.2,0,0,0,0,0,0,0,0,0.2631578947368421,-0.8157894736842105,0.7894736842105263,0.6,9,10
NH,0.7631578947368421,1.631578947368421,D,L,L,L,W,W,0.4,1.6,0,0,0,0,0,0,0,0,-1.0789473684210527,0.6842105263157895,-0.868421052631579,-1.2,6,7
H,2.1578947368421053,1.236842105263158,W,W,W,W,D,L,2.0,1.0,1,0,0,0,0,0,0,0,1.4210526315789473,-0.2631578947368421,0.9210526315789473,1.0,15,10
NH,0.8947368421052632,1.736842105263158,L,W,L,L,W,D,1.4,1.4,0,0,0,0,0,0,0,0,-0.5,0.7368421052631579,-0.8421052631578947,0.0,7,7
H,0.9210526315789473,1.1578947368421053,L,D,D,L,W,W,0.6,1.8,0,0,0,0,0,0,0,0,-0.6578947368421053,-0.18421052631578946,-0.23684210526315788,-1.2,3,6
H,0.0,0.0,M,M,M,M,M,M,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,12,7
H,0.0,0.0,M,M,M,M,M,M,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,7
NH,0.0,0.0,M,M,M,M,M,M,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,15
H,0.0,0.0,M,M,M,M,M,M,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,3
H,0.0,0.0,M,M,M,M,M,M,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9,4
NH,0.0,0.0,M,M,M,M,M,M,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,4
H,0.0,0.0,M,M,M,M,M,M,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,10,6
H,0.0,0.0,M,M,M,M,M,M,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,1
H,0.0,0.0,M,M,M,M,M,M,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,15,13
NH,0.0,0.0,M,M,M,M,M,M,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,8
NH,1.5,1.5,W,M,M,W,M,M,0.6,0.6,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.0,3,4
H,0.0,1.5,L,M,M,W,M,M,0.0,0.6,0,0,0,0,0,0,0,0,-0.5,0.5,-1.5,-0.6,1,1
H,1.5,1.5,W,M,M,W,M,M,0.6,0.6,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.0,9,8
H,0.5,1.5,D,M,M,W,M,M,0.2,0.6,0,0,0,0,0,0,0,0,0.0,1.0,-1.0,-0.4,11,5
H,0.0,1.5,L,M,M,W,M,M,0.0,0.6,0,0,0,0,0,0,0,0,-1.0,1.0,-1.5,-0.6,7,8
NH,0.0,0.0,L,M,M,L,M,M,0.0,0.0,0,0,0,0,0,0,0,0,-0.5,-0.5,0.0,0.0,13,10
NH,0.0,0.0,L,M,M,L,M,M,0.0,0.0,0,0,0,0,0,0,0,0,-0.5,-0.5,0.0,0.0,7,8
H,0.0,1.5,L,M,M,W,M,M,0.0,0.6,0,0,0,0,0,0,0,0,-1.0,0.5,-1.5,-0.6,12,8
NH,0.0,1.5,L,M,M,W,M,M,0.0,0.6,0,0,0,0,0,0,0,0,-0.5,2.0,-1.5,-0.6,3,3
NH,0.0,0.5,L,M,M,D,M,M,0.0,0.2,0,0,0,0,0,0,0,0,-2.0,0.0,-0.5,-0.2,7,0
H,1.0,1.3333333333333333,L,W,M,W,D,M,0.6,0.8,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,-0.3333333333333333,-0.2,12,9
NH,1.0,0.0,L,W,M,L,L,M,0.6,0.0,0,0,0,0,0,0,0,0,0.3333333333333333,-0.6666666666666666,1.0,0.6,8,9
NH,1.0,0.0,W,L,M,L,L,M,0.6,0.0,0,0,0,0,0,0,0,0,0.0,-1.6666666666666667,1.0,0.6,12,12
NH,1.3333333333333333,0.0,D,W,M,L,L,M,0.8,0.0,0,0,0,0,0,0,0,0,0.3333333333333333,-0.6666666666666666,1.3333333333333333,0.8,3,4
H,1.0,1.0,L,W,M,W,L,M,0.6,0.6,0,0,0,0,0,0,0,0,0.0,-0.3333333333333333,0.0,0.0,1,1
H,1.0,1.3333333333333333,L,W,M,D,W,M,0.6,0.8,0,0,0,0,0,0,0,0,-0.6666666666666666,0.3333333333333333,-0.3333333333333333,-0.2,11,6
NH,1.0,2.0,L,W,M,W,W,M,0.6,1.2,0,0,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,-1.0,-0.6,3,3
NH,2.0,0.0,W,W,M,L,L,M,1.2,0.0,0,0,0,0,0,0,0,0,1.6666666666666667,-0.6666666666666666,2.0,1.2,10,10
NH,1.0,1.0,W,L,M,W,L,M,0.6,0.6,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.0,0.0,7,1
NH,1.3333333333333333,1.0,D,W,M,L,W,M,0.8,0.6,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.3333333333333333,0.2,10,7
H,1.5,1.0,W,W,L,D,L,W,1.2,0.8,0,0,0,0,0,0,0,0,0.25,0.25,0.5,0.4,13,8
H,1.75,1.0,D,W,W,L,W,D,1.4,0.8,0,0,0,0,0,0,0,0,0.5,0.0,0.75,0.6,8,4
NH,1.5,1.75,W,W,L,D,W,W,1.2,1.4,0,0,0,0,0,0,0,0,1.0,1.25,-0.25,-0.2,12,9
NH,1.0,1.0,L,W,D,L,D,W,0.8,0.8,0,0,0,0,0,0,0,0,-0.5,-1.0,0.0,0.0,1,4
H,0.75,1.5,W,L,L,W,L,W,0.6,1.2,0,0,0,0,0,0,0,0,-0.5,0.25,-0.75,-0.6,7,7
H,0.25,1.5,D,L,L,W,L,W,0.2,1.2,0,0,0,0,0,0,0,0,-0.5,0.25,-1.25,-1.0,2,1
NH,0.75,0.75,W,L,L,L,W,L,0.6,0.6,0,0,0,0,0,0,0,0,0.75,-0.75,0.0,0.0,10,10
NH,0.75,0.75,L,W,L,L,W,L,0.6,0.6,0,0,0,0,0,0,0,0,-0.5,-0.75,0.0,0.0,5,5
NH,0.25,1.0,D,L,L,D,L,W,0.2,0.8,0,0,0,0,0,0,0,0,-0.5,0.25,-0.75,-0.6,9,7
H,1.0,1.5,L,D,W,W,W,L,0.8,1.2,0,0,0,0,0,0,0,0,-0.5,0.25,-0.5,-0.4,11,6
NH,0.8,1.8,L,D,L,W,W,L,0.8,1.8,0,0,0,0,0,0,0,0,0.0,1.4,-1.0,-1.0,7,7
NH,2.0,0.6,W,D,W,L,L,W,2.0,0.6,0,0,0,0,0,0,0,0,0.6,-0.6,1.4,1.4,11,11
H,0.8,1.2,D,L,W,L,W,L,0.8,1.2,0,0,0,0,0,0,0,0,-0.6,0.0,-0.4,-0.4,6,10
H,1.2,0.8,L,W,L,L,L,W,1.2,0.8,0,0,0,0,0,0,0,0,0.0,-0.6,0.4,0.4,6,4
NH,2.0,1.0,W,D,W,D,L,W,2.0,1.0,0,0,0,0,0,0,0,0,1.4,0.0,1.0,1.0,13,10
NH,1.4,1.2,W,L,D,W,L,W,1.4,1.2,0,0,0,0,0,0,0,0,-0.6,-0.4,0.2,0.2,7,7
H,1.2,1.2,L,W,W,W,W,L,1.2,1.2,0,0,0,0,0,0,0,0,0.4,-0.2,0.0,0.0,13,12
NH,0.2,0.8,L,D,L,D,W,L,0.2,0.8,0,0,0,0,0,0,0,0,-0.6,0.6,-0.6,-0.6,7,11
NH,0.8,1.4,W,D,L,W,D,L,0.8,1.4,0,0,0,0,0,0,0,0,-0.2,0.4,-0.6,-0.6,6,8
NH,1.8,1.4,W,W,L,W,L,D,1.8,1.4,0,0,0,0,0,0,0,0,1.4,-0.6,0.4,0.4,7,13
H,1.6666666666666667,1.1666666666666667,W,W,D,W,D,L,2.0,1.4,0,0,0,0,0,0,0,0,0.5,-0.16666666666666666,0.5,0.6,6,10
NH,1.1666666666666667,1.8333333333333333,D,W,L,D,W,D,1.4,2.2,0,0,0,0,0,0,0,0,-0.3333333333333333,0.5,-0.6666666666666666,-0.8,5,0
NH,1.0,1.5,L,L,W,W,L,W,1.2,1.8,0,0,0,0,0,0,0,0,-0.16666666666666666,0.3333333333333333,-0.5,-0.6,3,4
H,1.3333333333333333,0.6666666666666666,W,D,L,L,L,D,1.6,0.8,0,0,0,0,0,0,0,0,0.3333333333333333,-0.3333333333333333,0.6666666666666666,0.8,12,15
NH,1.0,0.6666666666666666,L,L,W,L,W,D,1.2,0.8,0,0,0,0,0,0,0,0,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.4,8,10
NH,0.6666666666666666,1.1666666666666667,L,L,L,W,L,L,0.8,1.4,0,0,1,0,0,0,0,0,-0.8333333333333334,-0.8333333333333334,-0.5,-0.6,6,4
NH,0.6666666666666666,1.8333333333333333,D,L,L,D,W,D,0.8,2.2,0,0,0,0,0,0,0,0,-0.5,1.1666666666666667,-1.1666666666666667,-1.4,4,4
H,1.0,0.3333333333333333,L,W,W,D,L,D,1.2,0.4,0,0,0,0,0,0,0,0,-1.1666666666666667,-0.5,0.6666666666666666,0.8,4,0
H,0.8333333333333334,1.5,D,D,W,W,L,W,1.0,1.8,0,0,0,0,0,0,0,0,0.5,1.3333333333333333,-0.6666666666666666,-0.8,5,7
NH,1.1666666666666667,1.3333333333333333,W,L,L,W,D,L,1.4,1.6,0,0,0,0,0,0,0,0,-0.8333333333333334,0.3333333333333333,-0.16666666666666666,-0.2,9,8
NH,1.0,1.7142857142857142,L,W,D,L,W,W,1.4,1.8,0,0,0,0,0,0,0,0,-0.2857142857142857,1.1428571428571428,-0.7142857142857143,-0.4,8,4
H,1.0,0.8571428571428571,W,L,W,L,L,L,1.4,1.2,0,0,0,0,0,0,1,0,-0.14285714285714285,-0.2857142857142857,0.14285714285714285,0.2,8,4
NH,1.1428571428571428,0.8571428571428571,W,D,D,L,L,L,1.6,0.6,0,0,0,0,0,0,1,0,0.5714285714285714,-0.42857142857142855,0.2857142857142857,1.0,4,7
H,2.0,1.8571428571428572,W,D,W,W,W,W,2.2,2.0,0,0,0,0,1,0,0,0,1.2857142857142858,0.5714285714285714,0.14285714285714285,0.2,13,10
NH,1.0,0.5714285714285714,L,D,W,L,L,L,1.4,0.6,0,0,0,0,0,0,1,0,-0.5714285714285714,-0.8571428571428571,0.42857142857142855,0.8,10,12
NH,1.2857142857142858,2.0,L,W,L,W,D,W,1.8,2.2,0,0,0,0,0,0,0,0,1.0,0.7142857142857143,-0.7142857142857143,-0.4,7,2
